Experimental Data,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Exp AnE 50°,,Exp Aps 50°,,Exp Asp 50°,,Exp mm12 50°,,Exp mm13 50°,,Exp mm14 50°,,Exp mm21 50°,,Exp mm22 50°,,Exp mm23 50°,,Exp mm24 50°,,Exp mm31 50°,,Exp mm32 50°,,Exp mm33 50°,,Exp mm34 50°
262.76,39.947,262.76,1.8439,262.76,1.2943,262.76,-0.17972,262.76,-0.010014,262.76,-0.0032431,262.76,-0.20161,262.76,1.0235,262.76,0.053861,262.76,-1.71E-03,262.76,-0.055334,262.76,0.053431,262.76,-0.94978,262.76,0.33225
264.34,40.103,264.34,1.8122,264.34,1.294,264.34,-0.17386,264.34,-0.0095662,264.34,-0.0033272,264.34,-0.19589,264.34,1.0226,264.34,0.053842,264.34,-1.22E-03,264.34,-0.051739,264.34,0.05288,264.34,-0.96577,264.34,0.28125
265.93,40.204,265.93,1.7274,265.93,1.2751,265.93,-0.17051,265.93,-0.0084254,265.93,-0.0031313,265.93,-0.19494,265.93,1.0237,265.93,0.05145,265.93,-0.0013099,265.93,-0.049369,265.93,0.052655,265.93,-0.98124,265.93,0.22711
267.52,40.272,267.52,1.6914,267.52,1.2537,267.52,-0.16796,267.52,-0.0081796,267.52,-0.0034009,267.52,-0.19188,267.52,1.022,267.52,0.050224,267.52,-1.46E-03,267.52,-0.044123,267.52,0.05225,267.52,-0.99168,267.52,0.17039
269.11,40.284,269.11,1.6435,269.11,1.1982,269.11,-0.16799,269.11,-0.0082365,269.11,-0.003247,269.11,-0.19414,269.11,1.0233,269.11,0.048102,269.11,-1.87E-03,269.11,-0.040181,269.11,0.051147,269.11,-1.0028,269.11,0.11024
270.7,40.218,270.7,1.6293,270.7,1.192,270.7,-0.17005,270.7,-0.0081726,270.7,-0.0032227,270.7,-0.1956,270.7,1.0237,270.7,0.048283,270.7,-1.55E-03,270.7,-0.035825,270.7,0.05027,270.7,-1.0065,270.7,0.048165
272.29,40.148,272.29,1.5396,272.29,1.1596,272.29,-0.17289,272.29,-0.0075704,272.29,-0.0030424,272.29,-0.19921,272.29,1.0269,272.29,0.045889,272.29,-2.05E-03,272.29,-0.032999,272.29,0.04844,272.29,-1.0079,272.29,-0.017201
273.87,40.046,273.87,1.518,273.87,1.0891,273.87,-0.17615,273.87,-0.0083477,273.87,-0.0031903,273.87,-0.20142,273.87,1.0252,273.87,0.044938,273.87,-1.71E-03,273.87,-0.027902,273.87,0.045544,273.87,-1.0022,273.87,-0.084787
275.46,39.916,275.46,1.472,275.46,1.0516,275.46,-0.1808,275.46,-0.0082591,275.46,-0.0027007,275.46,-0.2081,275.46,1.0269,275.46,0.043894,275.46,-1.23E-03,275.46,-0.023446,275.46,0.043286,275.46,-0.9951,275.46,-0.1544
277.05,39.759,277.05,1.3924,277.05,1.0045,277.05,-0.18675,277.05,-0.0073122,277.05,-2.92E-03,277.05,-0.21416,277.05,1.0298,277.05,0.043116,277.05,-1.74E-03,277.05,-0.018531,277.05,0.038968,277.05,-0.98216,277.05,-0.22844
278.64,39.629,278.64,1.331,278.64,0.97112,278.64,-0.19265,278.64,-0.0069206,278.64,-0.0029983,278.64,-0.21792,278.64,1.0364,278.64,0.041481,278.64,-1.86E-03,278.64,-0.014396,278.64,0.036694,278.64,-0.96835,278.64,-0.30562
280.23,39.546,280.23,1.2966,280.23,0.94932,280.23,-0.19672,280.23,-0.0069339,280.23,-0.003018,280.23,-0.2217,280.23,1.0418,280.23,0.039931,280.23,-1.08E-03,280.23,-0.012818,280.23,0.035914,280.23,-0.94027,280.23,-0.38599
281.82,39.523,281.82,1.1969,281.82,0.90639,281.82,-0.19737,281.82,-0.0060738,281.82,-0.0025929,281.82,-0.22163,281.82,1.0453,281.82,0.038877,281.82,-9.26E-04,281.82,-0.011102,281.82,0.030496,281.82,-0.90212,281.82,-0.47068
283.4,39.638,283.4,1.2285,283.4,0.84331,283.4,-0.19473,283.4,-0.0078246,283.4,-0.0025867,283.4,-0.21676,283.4,1.0543,283.4,0.038157,283.4,-1.87E-03,283.4,-0.0060114,283.4,0.027795,283.4,-0.85558,283.4,-0.56446
284.99,39.821,284.99,1.0721,284.99,0.84816,284.99,-0.18895,284.99,-0.0056085,284.99,-3.46E-03,284.99,-0.21134,284.99,1.0678,284.99,0.037432,284.99,-1.50E-03,284.99,-0.0027402,284.99,0.020809,284.99,-0.79039,284.99,-0.66319
286.58,40.198,286.58,1.0617,286.58,0.89227,286.58,-0.17734,286.58,-0.0044527,286.58,-3.62E-03,286.58,-0.19998,286.58,1.0819,286.58,0.038302,286.58,-1.18E-03,286.58,0.0010859,286.58,0.018129,286.58,-0.70438,286.58,-0.76712
288.17,40.584,288.17,1.1021,288.17,0.84453,288.17,-0.16504,288.17,-0.0064764,288.17,-0.0026586,288.17,-0.18608,288.17,1.1067,288.17,0.040089,288.17,-0.0016602,288.17,3.44E-03,288.17,0.010264,288.17,-0.58739,288.17,-0.87985
289.76,41.27,289.76,0.90745,289.76,0.86546,289.76,-0.14252,289.76,-0.0022199,289.76,-1.94E-03,289.76,-0.16464,289.76,1.1268,289.76,0.036734,289.76,-3.70E-03,289.76,0.0028148,289.76,0.0015739,289.76,-0.42414,289.76,-0.97794
291.35,42.232,291.35,0.97862,291.35,0.9494,291.35,-0.10608,291.35,-0.0015872,291.35,-2.20E-03,291.35,-0.12423,291.35,1.1459,291.35,0.03952,291.35,-0.00051175,291.35,3.37E-03,291.35,-0.0039553,291.35,-0.2178,291.35,-1.0522
292.94,43.496,292.94,0.91336,292.94,0.96297,292.94,-0.061435,292.94,0.00019129,292.94,2.16E-04,292.94,-0.07841,292.94,1.1953,292.94,0.038667,292.94,-4.54E-03,292.94,0.00080263,292.94,-0.0078107,292.94,0.044861,292.94,-1.1001
294.52,45.045,294.52,0.83588,294.52,1.1128,294.52,-0.0033693,294.52,0.0039789,294.52,-3.21E-03,294.52,-0.016091,294.52,1.2348,294.52,0.039313,294.52,-0.0041541,294.52,0.0061446,294.52,-0.023358,294.52,0.35647,294.52,-1.0541
296.11,46.83,296.11,1.0623,296.11,1.2278,296.11,0.069477,296.11,0.0026773,296.11,-0.00046902,296.11,0.05552,296.11,1.2981,296.11,0.047483,296.11,-0.0016314,296.11,0.0033834,296.11,-0.035462,296.11,0.69065,296.11,-0.906
297.7,48.425,297.7,0.89743,297.7,1.2779,297.7,0.13733,297.7,0.0033503,297.7,-1.40E-03,297.7,0.11989,297.7,1.3219,297.7,0.052795,297.7,-0.0014201,297.7,-0.00060672,297.7,-0.032916,297.7,0.97341,297.7,-0.60162
299.29,49.409,299.29,0.89442,299.29,1.3541,299.29,0.18421,299.29,0.0052251,299.29,2.64E-04,299.29,0.17042,299.29,1.3379,299.29,0.057221,299.29,2.40E-04,299.29,-0.00046604,299.29,-0.036515,299.29,1.1493,299.29,-0.20149
300.88,49.595,300.88,0.78345,300.88,1.0498,300.88,0.1946,300.88,0.00073002,300.88,7.88E-05,300.88,0.18437,300.88,1.3276,300.88,0.051332,300.88,-0.00066816,300.88,-0.0040191,300.88,-0.027333,300.88,1.1561,300.88,0.22478
302.47,49.125,302.47,0.73586,302.47,1.1413,302.47,0.17208,302.47,0.0028087,302.47,-1.51E-03,302.47,0.15187,302.47,1.2851,302.47,0.053294,302.47,-0.0032046,302.47,-0.0019709,302.47,-0.015145,302.47,1.011,302.47,0.57736
304.06,48.039,304.06,0.91902,304.06,1.0964,304.06,0.12323,304.06,0.00054655,304.06,-1.06E-03,304.06,0.10916,304.06,1.253,304.06,0.051967,304.06,-0.0016293,304.06,-0.00025412,304.06,-0.012215,304.06,0.80792,304.06,0.83614
305.65,46.847,305.65,0.88437,305.65,1.1044,305.65,0.07437,305.65,0.0025536,305.65,1.05E-03,305.65,0.059935,305.65,1.2292,305.65,0.045352,305.65,-0.002448,305.65,0.0035069,305.65,-0.0094433,305.65,0.59459,305.65,1.0003
307.24,45.718,307.24,0.86965,307.24,0.89505,307.24,0.026222,307.24,-0.0012301,307.24,-1.08E-03,307.24,0.0064799,307.24,1.2033,307.24,0.039544,307.24,-0.0001179,307.24,0.00081484,307.24,-4.90E-04,307.24,0.38164,307.24,1.0809
308.83,44.517,308.83,1.0031,308.83,0.9089,308.83,-0.020376,308.83,-0.0030073,308.83,-0.0022649,308.83,-0.032456,308.83,1.1688,308.83,0.039937,308.83,-0.00090356,308.83,1.87E-03,308.83,6.68E-03,308.83,0.19797,308.83,1.1098
310.42,43.539,310.42,1.0118,310.42,0.89765,310.42,-0.058531,310.42,-0.0030421,310.42,-1.21E-03,310.42,-0.074767,310.42,1.1385,310.42,0.038123,310.42,0.001333,310.42,2.31E-03,310.42,0.0094219,310.42,0.041932,310.42,1.1015
312.01,42.66,312.01,0.86658,312.01,0.7934,312.01,-0.092297,312.01,-0.0024813,312.01,-2.11E-03,312.01,-0.10887,312.01,1.1316,312.01,0.032058,312.01,-0.00022589,312.01,2.42E-03,312.01,0.010461,312.01,-0.087283,312.01,1.0927
313.6,41.854,313.6,0.89984,313.6,0.77973,313.6,-0.11975,313.6,-0.0028126,313.6,-7.02E-04,313.6,-0.1323,313.6,1.1011,313.6,0.031107,313.6,0.00037409,313.6,0.003774,313.6,0.013225,313.6,-0.19208,313.6,1.0564
315.18,41.179,315.18,0.91685,315.18,0.78487,315.18,-0.14388,315.18,-0.0030268,315.18,-1.39E-03,315.18,-0.15535,315.18,1.0918,315.18,0.030845,315.18,0.00022182,315.18,0.0048981,315.18,0.015556,315.18,-0.27858,315.18,1.021
316.77,40.598,316.77,0.77744,316.77,0.62986,316.77,-0.16422,316.77,-0.0033458,316.77,-1.17E-03,316.77,-0.17977,316.77,1.0842,316.77,0.024767,316.77,1.23E-03,316.77,0.0063359,316.77,0.015043,316.77,-0.3535,316.77,0.98776
318.36,40.154,318.36,0.80508,318.36,0.5969,318.36,-0.17917,318.36,-0.0041719,318.36,-1.48E-03,318.36,-0.19257,318.36,1.0721,318.36,0.024415,318.36,0.00075306,318.36,0.0063888,318.36,0.01515,318.36,-0.41387,318.36,0.95503
319.95,39.692,319.95,0.86844,319.95,0.66065,319.95,-0.19576,319.95,-0.0042412,319.95,-8.67E-04,319.95,-0.20378,319.95,1.068,319.95,0.026253,319.95,0.00078311,319.95,0.0064674,319.95,0.017467,319.95,-0.46706,319.95,0.92286
321.54,39.286,321.54,0.7281,321.54,0.59602,321.54,-0.20949,321.54,-0.0027284,321.54,-6.77E-04,321.54,-0.22173,321.54,1.0639,321.54,0.021875,321.54,0.0010324,321.54,0.0092194,321.54,0.017745,321.54,-0.51236,321.54,0.88823
323.13,38.979,323.13,0.61358,323.13,0.43273,323.13,-0.21946,323.13,-0.0035309,323.13,-7.28E-04,323.13,-0.23265,323.13,1.0572,323.13,0.017301,323.13,0.0009273,323.13,0.0097572,323.13,0.013628,323.13,-0.55076,323.13,0.85903
324.72,38.711,324.72,0.73729,324.72,0.5432,324.72,-0.2281,324.72,-0.003649,324.72,1.87E-04,324.72,-0.23579,324.72,1.0524,324.72,0.021155,324.72,0.00082847,324.72,0.0082493,324.72,0.016736,324.72,-0.58327,324.72,0.83149
326.31,38.466,326.31,0.74858,326.31,0.59843,326.31,-0.23696,326.31,-0.003004,326.31,-6.20E-04,326.31,-0.24404,326.31,1.0515,326.31,0.02227,326.31,0.00020925,326.31,0.0084497,326.31,0.018205,326.31,-0.61443,326.31,0.80381
327.9,38.252,327.9,0.52109,327.9,0.39752,327.9,-0.24414,327.9,-0.0024463,327.9,5.58E-05,327.9,-0.25425,327.9,1.0497,327.9,0.014473,327.9,0.00084147,327.9,0.011741,327.9,0.013878,327.9,-0.6422,327.9,0.77746
329.49,38.07,329.49,0.44307,329.49,0.40549,329.49,-0.24962,329.49,-0.00085012,329.49,-1.40E-03,329.49,-0.25858,329.49,1.0452,329.49,0.013438,329.49,0.00092057,329.49,0.0066685,329.49,0.012818,329.49,-0.66216,329.49,0.75488
331.08,37.94,331.08,0.64344,331.08,0.48464,331.08,-0.25403,331.08,-0.0029576,331.08,-1.13E-04,331.08,-0.25777,331.08,1.0429,331.08,0.018247,331.08,0.00087215,331.08,0.0082584,331.08,0.016163,331.08,-0.68489,331.08,0.73354
332.67,37.791,332.67,0.59212,332.67,0.45357,332.67,-0.25922,332.67,-0.0027341,332.67,-3.00E-04,332.67,-0.26407,332.67,1.0438,332.67,0.016679,332.67,7.48E-04,332.67,0.0104,332.67,0.016035,332.67,-0.7045,332.67,0.70799
334.26,37.697,334.26,0.34169,334.26,0.28672,334.26,-0.26119,334.26,-0.0011631,334.26,-3.42E-04,334.26,-0.27033,334.26,1.0383,334.26,0.0095412,334.26,0.00097104,334.26,0.011069,334.26,0.010186,334.26,-0.72079,334.26,0.68542
335.85,37.628,335.85,0.36696,335.85,0.29119,335.85,-0.2625,335.85,-0.0013083,335.85,-1.30E-04,335.85,-0.27076,335.85,1.033,335.85,0.0099411,335.85,0.00041033,335.85,0.007376,335.85,0.010965,335.85,-0.73549,335.85,0.66756
337.44,37.555,337.44,0.61616,337.44,0.42076,337.44,-0.26543,337.44,-0.0034379,337.44,3.65E-04,337.44,-0.26819,337.44,1.0347,337.44,0.01656,337.44,0.00027429,337.44,0.0077442,337.44,0.015829,337.44,-0.75228,337.44,0.64937
339.03,37.499,339.03,0.50475,339.03,0.38435,339.03,-0.26779,339.03,-0.0022448,339.03,-1.99E-04,339.03,-0.27156,339.03,1.0362,339.03,0.013855,339.03,0.00032383,339.03,0.010253,339.03,0.014555,339.03,-0.7678,339.03,0.62802
340.62,37.488,340.62,0.22175,340.62,0.21226,340.62,-0.26793,340.62,-1.35E-04,340.62,-4.71E-05,340.62,-0.27492,340.62,1.0342,340.62,0.0054505,340.62,0.00080869,340.62,0.010819,340.62,0.0090451,340.62,-0.78123,340.62,0.61112
342.21,37.473,342.21,0.23777,342.21,0.19993,342.21,-0.26712,342.21,-0.00055854,342.21,0.00044825,342.21,-0.27375,342.21,1.029,342.21,0.0062002,342.21,0.00051244,342.21,0.0072779,342.21,0.0079901,342.21,-0.79103,342.21,0.59504
343.8,37.472,343.8,0.53409,343.8,0.36078,343.8,-0.26754,343.8,-0.0029674,343.8,0.00025966,343.8,-0.26946,343.8,1.0305,343.8,0.013888,343.8,4.37E-04,343.8,0.0064036,343.8,0.014626,343.8,-0.80421,343.8,0.5779
345.39,37.464,345.39,0.48725,345.39,0.36078,345.39,-0.26838,345.39,-0.0022129,345.39,0.00044235,345.39,-0.27037,345.39,1.0328,345.39,0.013146,345.39,8.15E-04,345.39,0.010097,345.39,0.014018,345.39,-0.81875,345.39,0.55827
346.98,37.483,346.98,0.15687,346.98,0.14824,346.98,-0.26725,346.98,-1.83E-05,346.98,0.00063308,346.98,-0.27254,346.98,1.0307,346.98,0.0033394,346.98,0.00066565,346.98,0.011707,346.98,0.0069027,346.98,-0.829,346.98,0.54128
348.57,37.523,348.57,0.095884,348.57,0.11949,348.57,-0.2646,348.57,0.00089605,348.57,0.0006929,348.57,-0.27139,348.57,1.0254,348.57,0.0015512,348.57,-5.71E-05,348.57,0.006585,348.57,0.0058319,348.57,-0.83558,348.57,0.52579
350.16,37.55,350.16,0.40372,350.16,0.3021,350.16,-0.26347,350.16,-0.0016588,350.16,0.0008972,350.16,-0.26667,350.16,1.0246,350.16,0.010928,350.16,2.81E-04,350.16,0.0044835,350.16,0.01186,350.16,-0.84625,350.16,0.50895
351.75,37.625,351.75,0.48513,351.75,0.36294,351.75,-0.26202,351.75,-0.0019812,351.75,0.00069782,351.75,-0.26211,351.75,1.0294,351.75,0.012931,351.75,1.08E-04,351.75,0.0069872,351.75,0.014958,351.75,-0.86058,351.75,0.49133
353.34,37.67,353.34,0.16063,353.34,0.18245,353.34,-0.26037,353.34,0.00056707,353.34,0.00063826,353.34,-0.26351,353.34,1.0291,353.34,0.0043316,353.34,3.66E-04,353.34,0.0097249,353.34,0.0073004,353.34,-0.87084,353.34,0.47288
354.93,37.741,354.93,0.050259,354.93,0.041299,354.93,-0.25677,354.93,1.44E-03,354.93,0.00083697,354.93,-0.26353,354.93,1.0244,354.93,-0.0013054,354.93,4.03E-04,354.93,0.0075285,354.93,0.0016072,354.93,-0.87716,354.93,0.4566
356.52,37.828,356.52,0.15546,356.52,0.1522,356.52,-0.2532,356.52,0.00021933,356.52,0.0011075,356.52,-0.25859,356.52,1.0215,356.52,0.0036983,356.52,1.94E-04,356.52,0.0038007,356.52,0.0064524,356.52,-0.8852,356.52,0.439
358.11,37.905,358.11,0.43874,358.11,0.31721,358.11,-0.25148,358.11,-0.0020088,358.11,0.0014387,358.11,-0.2519,358.11,1.0259,358.11,0.011782,358.11,2.08E-04,358.11,0.003846,358.11,0.01301,358.11,-0.89871,358.11,0.42008
359.7,37.983,359.7,0.32739,359.7,0.272,359.7,-0.24958,359.7,-0.000825,359.7,0.0012515,359.7,-0.24956,359.7,1.029,359.7,0.0091941,359.7,6.12E-05,359.7,0.0076496,359.7,0.010862,359.7,-0.91225,359.7,0.39832
361.29,38.068,361.29,0.063556,361.29,0.050222,361.29,-0.24576,361.29,0.0015276,361.29,0.001252,361.29,-0.2501,361.29,1.0255,361.29,-8.82E-04,361.29,-1.16E-04,361.29,0.0095113,361.29,0.001544,361.29,-0.91977,361.29,0.37747
362.88,38.104,362.88,0.10551,362.88,0.053054,362.88,-0.24332,362.88,0.0014666,362.88,0.0015941,362.88,-0.2499,362.88,1.0197,362.88,-0.0033162,362.88,3.41E-04,362.88,0.0055378,362.88,-0.00039721,362.88,-0.92505,362.88,0.35587
364.48,38.119,364.48,0.18779,364.48,0.16193,364.48,-0.24277,364.48,1.80E-05,364.48,0.0016401,364.48,-0.24674,364.48,1.0196,364.48,0.0041818,364.48,-8.31E-05,364.48,0.001893,364.48,0.0072366,364.48,-0.93351,364.48,0.33353
366.07,38.088,366.07,0.39824,366.07,0.30364,366.07,-0.24513,366.07,-0.0013869,366.07,0.0014373,366.07,-0.24507,366.07,1.0251,366.07,0.010964,366.07,-2.01E-04,366.07,0.0037583,366.07,0.012699,366.07,-0.94666,366.07,0.30847
367.66,38.021,367.66,0.25192,367.66,0.18929,367.66,-0.24763,367.66,-0.00073222,367.66,0.0018071,367.66,-0.24677,367.66,1.0261,367.66,0.0061406,367.66,-3.27E-04,367.66,0.0092632,367.66,0.0085036,367.66,-0.9552,367.66,0.28295
369.25,37.908,369.25,0.15838,369.25,0.037699,369.25,-0.25108,369.25,2.32E-03,369.25,0.0017267,369.25,-0.25468,369.25,1.0243,369.25,-0.0039759,369.25,-0.00041038,369.25,0.010379,369.25,-0.00097302,369.25,-0.95877,369.25,0.25885
370.84,37.783,370.84,0.29387,370.84,0.12756,370.84,-0.2547,370.84,0.0029085,370.84,0.0018461,370.84,-0.26211,370.84,1.0215,370.84,-0.007942,370.84,-6.49E-04,370.84,0.006948,370.84,-5.36E-03,370.84,-0.96119,370.84,0.2397
372.43,37.635,372.43,0.09305,372.43,0.05696,372.43,-0.26237,372.43,0.00097585,372.43,0.0022729,372.43,-0.26752,372.43,1.0318,372.43,-0.0005887,372.43,-0.00066627,372.43,7.42E-04,372.43,0.0017672,372.43,-0.97286,372.43,0.21964
374.02,37.424,374.02,0.44492,374.02,0.3176,374.02,-0.27099,374.02,-0.0021112,374.02,0.0016057,374.02,-0.27178,374.02,1.037,374.02,0.012366,374.02,-2.54E-04,374.02,0.0035576,374.02,0.013688,374.02,-0.9825,374.02,0.18877
375.61,37.225,375.61,0.33259,375.61,0.25565,375.61,-0.27617,375.61,-0.0011166,375.61,0.001603,375.61,-0.27467,375.61,1.0305,375.61,0.008899,375.61,-2.69E-04,375.61,0.0084021,375.61,1.11E-02,375.61,-0.97813,375.61,0.16539
377.2,37.04,377.2,0.11902,377.2,0.048486,377.2,-0.28114,377.2,1.41E-03,377.2,0.002388,377.2,-0.28348,377.2,1.0254,377.2,-0.0020619,377.2,-0.00065488,377.2,0.010259,377.2,-0.00012793,377.2,-0.97425,377.2,0.14635
378.79,36.853,378.79,0.27138,378.79,0.13564,378.79,-0.28662,378.79,0.0024249,378.79,0.002428,378.79,-0.293,378.79,1.0216,378.79,-0.008055,378.79,-5.17E-04,378.79,0.00691,378.79,-0.0045622,378.79,-0.97172,378.79,0.12722
380.38,36.642,380.38,0.10982,380.38,0.049674,380.38,-0.29329,380.38,0.0011403,380.38,0.0023539,380.38,-0.30026,380.38,1.0199,380.38,-0.0020326,380.38,-6.00E-04,380.38,1.30E-03,380.38,0.00011832,380.38,-0.97043,380.38,0.10777
381.97,36.419,381.97,0.30583,381.97,0.17279,381.97,-0.30231,381.97,-0.0019538,381.97,0.0024127,381.97,-0.30518,381.97,1.0248,381.97,0.0068382,381.97,-0.0010913,381.97,2.08E-03,381.97,0.0084651,381.97,-0.97453,381.97,0.087446
383.56,36.217,383.56,0.33804,383.56,0.19914,383.56,-0.31075,383.56,-0.0020511,383.56,0.0024445,383.56,-0.30988,383.56,1.0304,383.56,0.0076376,383.56,-9.00E-04,383.56,0.0050391,383.56,0.0097582,383.56,-0.97843,383.56,0.070101
385.15,35.998,385.15,0.090662,385.15,0.07249,385.15,-0.31818,385.15,0.00043087,385.15,0.0024395,385.15,-0.31874,385.15,1.0301,385.15,0.00029451,385.15,-0.00048725,385.15,0.0081734,385.15,2.10E-03,385.15,-0.97715,385.15,0.053942
386.74,35.768,386.74,0.28274,386.74,0.11345,386.74,-0.32496,386.74,0.0029785,386.74,0.0025195,386.74,-0.33041,386.74,1.027,386.74,-0.0074953,386.74,-6.12E-04,386.74,0.0089187,386.74,-0.0043634,386.74,-0.97144,386.74,0.034714
388.34,35.551,388.34,0.24963,388.34,0.090901,388.34,-0.3309,388.34,0.0023628,388.34,0.0024976,388.34,-0.33905,388.34,1.0224,388.34,-0.0063559,388.34,-0.0014576,388.34,0.0063443,388.34,-3.51E-03,388.34,-0.96542,388.34,0.01448
389.93,35.314,389.93,0.17609,389.93,0.10043,389.93,-0.33954,389.93,-0.0005776,389.93,0.0030362,389.93,-0.34653,389.93,1.0247,389.93,0.0027058,389.93,-0.001256,389.93,0.0044517,389.93,4.18E-03,389.93,-0.96468,389.93,-0.0048476
391.52,35.102,391.52,0.38766,391.52,0.23122,391.52,-0.34918,391.52,-0.002579,391.52,0.0030302,391.52,-0.35063,391.52,1.0328,391.52,0.0095592,391.52,-6.15E-04,391.52,0.0036532,391.52,0.010155,391.52,-0.96827,391.52,-0.02332
393.11,34.895,393.11,0.2821,393.11,0.16916,393.11,-0.35741,393.11,-0.0015873,393.11,0.0030985,393.11,-0.35649,393.11,1.0362,393.11,0.0063787,393.11,-0.0011052,393.11,0.0068317,393.11,0.0073633,393.11,-0.96862,393.11,-0.042313
394.7,34.703,394.7,0.18138,394.7,0.067758,394.7,-0.36296,394.7,8.51E-04,394.7,0.0029288,394.7,-0.36573,394.7,1.0336,394.7,-0.0033584,394.7,-0.0019301,394.7,0.0091593,394.7,-0.0023975,394.7,-0.96247,394.7,-0.060448
396.29,34.479,396.29,0.46544,396.29,0.1913,396.29,-0.36969,396.29,0.0044301,396.29,0.0029553,396.29,-0.37728,396.29,1.0314,396.29,-0.010988,396.29,-1.34E-03,396.29,0.0069894,396.29,-0.0092722,396.29,-0.95566,396.29,-0.080241
397.88,34.275,397.88,0.38539,397.88,0.17428,397.88,-0.37538,397.88,0.0035308,397.88,0.0030751,397.88,-0.38588,397.88,1.0281,397.88,-0.0096772,397.88,-0.00087261,397.88,0.0045301,397.88,-7.14E-03,397.88,-0.94839,397.88,-0.099744
399.47,34.062,399.47,0.15376,399.47,0.043725,399.47,-0.384,399.47,6.11E-04,399.47,0.0031308,399.47,-0.39365,399.47,1.0321,399.47,-0.0015947,399.47,-0.0018347,399.47,0.0010457,399.47,-0.00012205,399.47,-0.94718,399.47,-0.12025
