Experimental Data,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Exp AnE 65°,,Exp Aps 65°,,Exp Asp 65°,,Exp mm12 65°,,Exp mm13 65°,,Exp mm14 65°,,Exp mm21 65°,,Exp mm22 65°,,Exp mm23 65°,,Exp mm24 65°,,Exp mm31 65°,,Exp mm32 65°,,Exp mm33 65°,,Exp mm34 65°
259.58,24.712,259.58,3.5547,259.58,0.7263,259.58,-0.65915,259.58,-0.039786,259.58,-0.001389,259.58,-0.66689,259.58,1.0266,259.58,0.057569,259.58,-1.21E-03,259.58,-0.045955,259.58,0.042294,259.58,-0.752,259.58,0.12265
261.17,22.484,261.17,3.942,261.17,0.64552,261.17,-0.71255,261.17,-0.042856,261.17,-0.0017342,261.17,-0.72259,261.17,1.0237,261.17,0.057246,261.17,-0.00052659,261.17,-0.039331,261.17,0.038693,261.17,-0.70199,261.17,0.0069486
262.76,19.945,262.76,4.4227,262.76,0.53039,262.76,-0.76957,262.76,-0.045274,262.76,-0.0014,262.76,-0.78228,262.76,1.0205,262.76,0.056795,262.76,6.76E-04,262.76,-0.031565,262.76,0.032168,262.76,-0.62572,262.76,-0.096544
264.34,17.236,264.34,5.2012,264.34,0.43924,264.34,-0.82352,264.34,-0.048482,264.34,-0.0010629,264.34,-0.83618,264.34,1.0176,264.34,0.056584,264.34,8.29E-04,264.34,-0.025203,264.34,0.026697,264.34,-0.52522,264.34,-0.18296
265.93,14.407,265.93,6.2464,265.93,0.32842,265.93,-0.87388,265.93,-0.050991,265.93,-0.0011229,265.93,-0.89031,265.93,1.0176,265.93,0.056629,265.93,0.00073408,265.93,-0.0169,265.93,0.018467,265.93,-0.40435,265.93,-0.24583
267.52,11.711,267.52,7.7812,267.52,0.3212,267.52,-0.91173,267.52,-0.052447,267.52,-0.00056743,267.52,-0.92882,267.52,1.0143,267.52,0.0581,267.52,0.00060775,267.52,-0.011851,267.52,0.013344,267.52,-0.27095,267.52,-0.27969
269.11,9.416,269.11,9.3698,269.11,0.28269,269.11,-0.94203,269.11,-0.051922,269.11,-0.0007208,269.11,-0.96176,269.11,1.0161,269.11,0.0569,269.11,1.28E-03,269.11,-0.0036093,269.11,0.0044374,269.11,-0.13596,269.11,-0.28662
270.7,7.8653,270.7,11.735,270.7,0.3137,270.7,-0.95883,270.7,-0.054733,270.7,-0.00056734,270.7,-0.97792,270.7,1.0147,270.7,0.058928,270.7,0.0008238,270.7,0.0021014,270.7,-0.0037015,270.7,-0.004279,270.7,-0.26722
272.29,7.4911,272.29,11.711,272.29,0.2487,272.29,-0.96557,272.29,-0.052458,272.29,-5.24E-05,272.29,-0.98761,272.29,1.0172,272.29,0.054912,272.29,0.00051879,272.29,0.0032134,272.29,-0.007951,272.29,0.11674,272.29,-0.22693
273.87,8.2022,273.87,10.713,273.87,0.35518,273.87,-0.95739,273.87,-0.051386,273.87,-0.00032469,273.87,-0.98011,273.87,1.0131,273.87,0.055457,273.87,-9.92E-05,273.87,0.0098248,273.87,-0.017507,273.87,0.22125,273.87,-0.1684
275.46,9.6262,275.46,9.0878,275.46,0.26641,275.46,-0.943,275.46,-0.051305,275.46,-0.00022353,275.46,-0.96707,275.46,1.0109,275.46,0.055167,275.46,9.47E-04,275.46,0.0048984,275.46,-0.015379,275.46,0.30977,275.46,-0.10084
277.05,11.314,277.05,7.5105,277.05,0.2822,277.05,-0.92346,277.05,-0.04896,277.05,-0.00042159,277.05,-0.94839,277.05,1.0108,277.05,0.05316,277.05,4.77E-04,277.05,0.0062918,277.05,-0.019242,277.05,0.38007,277.05,-0.02603
278.64,13.046,278.64,6.1562,278.64,0.33095,278.64,-0.9051,278.64,-0.045435,278.64,0.00032614,278.64,-0.9293,278.64,1.0146,278.64,0.052371,278.64,-6.69E-05,278.64,0.0062803,278.64,-0.020235,278.64,0.43769,278.64,0.050868
280.23,14.771,280.23,5.3509,280.23,0.34482,280.23,-0.87866,280.23,-0.04383,280.23,-3.70E-05,280.23,-0.90325,280.23,1.0172,280.23,0.052003,280.23,0.00052729,280.23,0.0061971,280.23,-0.021063,280.23,0.4779,280.23,0.12848
281.82,16.387,281.82,4.828,281.82,0.38101,281.82,-0.8472,281.82,-0.042703,281.82,-8.59E-05,281.82,-0.87095,281.82,1.0115,281.82,0.051293,281.82,-7.03E-04,281.82,0.0048561,281.82,-0.021887,281.82,0.50347,281.82,0.20436
283.4,17.959,283.4,4.2018,283.4,0.43385,283.4,-0.81874,283.4,-0.039432,283.4,0.0002662,283.4,-0.84516,283.4,1.0165,283.4,0.04982,283.4,-0.00053454,283.4,0.0054033,283.4,-0.022477,283.4,0.52022,283.4,0.27934
284.99,19.456,284.99,3.7118,284.99,0.44136,284.99,-0.78821,284.99,-0.036862,284.99,-2.34E-04,284.99,-0.81321,284.99,1.0183,284.99,0.048342,284.99,-5.06E-04,284.99,0.0024077,284.99,-0.020321,284.99,0.52759,284.99,0.35118
286.58,20.718,286.58,3.333,286.58,0.46,286.58,-0.75952,286.58,-0.034133,286.58,0.00045294,286.58,-0.7849,286.58,1.0177,286.58,0.046989,286.58,-0.0004506,286.58,2.61E-03,286.58,-0.018929,286.58,0.52208,286.58,0.41771
288.17,21.919,288.17,3.1424,288.17,0.50004,288.17,-0.73284,288.17,-0.033001,288.17,6.63E-05,288.17,-0.7577,288.17,1.0212,288.17,0.047121,288.17,-8.72E-04,288.17,0.00068127,288.17,-0.017964,288.17,0.51077,288.17,0.48127
289.76,22.958,289.76,2.8978,289.76,0.50978,289.76,-0.70688,289.76,-0.031215,289.76,3.10E-04,289.76,-0.73068,289.76,1.0217,289.76,0.045487,289.76,-0.001273,289.76,-0.00012059,289.76,-0.016115,289.76,0.48916,289.76,0.53827
291.35,23.85,291.35,2.678,291.35,0.51894,291.35,-0.6826,291.35,-0.028998,291.35,0.00055554,291.35,-0.70458,291.35,1.0207,291.35,0.044172,291.35,-0.0012563,291.35,0.00026744,291.35,-0.013807,291.35,0.46189,291.35,0.58735
292.94,24.647,292.94,2.5244,292.94,0.5357,292.94,-0.66178,292.94,-0.027542,292.94,6.60E-05,292.94,-0.68455,292.94,1.0202,292.94,0.042864,292.94,-0.0014503,292.94,-0.00098919,292.94,-0.012736,292.94,0.4335,292.94,0.63238
294.52,25.404,294.52,2.374,294.52,0.55438,294.52,-0.64092,294.52,-0.025749,294.52,5.85E-05,294.52,-0.66264,294.52,1.0203,294.52,0.04206,294.52,-0.0013204,294.52,-0.0021032,294.52,-0.010636,294.52,0.40155,294.52,0.67227
296.11,26.026,296.11,2.2167,296.11,0.52713,296.11,-0.62509,296.11,-0.024392,296.11,3.76E-04,296.11,-0.64583,296.11,1.0233,296.11,0.040058,296.11,-0.0016309,296.11,-0.0018463,296.11,-0.0084199,296.11,0.36759,296.11,0.70811
297.7,26.607,297.7,2.0453,297.7,0.50328,297.7,-0.60695,297.7,-0.02272,297.7,-2.58E-04,297.7,-0.62823,297.7,1.021,297.7,0.037647,297.7,-0.0016279,297.7,-0.0026172,297.7,-0.0052714,297.7,0.33291,297.7,0.73668
299.29,27.11,299.29,2.0189,299.29,0.56839,299.29,-0.5933,299.29,-0.021481,299.29,0.00060501,299.29,-0.6131,299.29,1.0224,299.29,0.038772,299.29,-0.0018793,299.29,-0.0020648,299.29,-0.0045202,299.29,0.29858,299.29,0.76425
300.88,27.571,300.88,1.8698,300.88,0.51197,300.88,-0.58028,300.88,-0.020457,300.88,2.25E-04,300.88,-0.59777,300.88,1.0235,300.88,0.035846,300.88,-0.0020709,300.88,-0.001993,300.88,-0.0024016,300.88,0.26166,300.88,0.78695
302.47,27.961,302.47,1.7031,302.47,0.51136,302.47,-0.56785,302.47,-0.018195,302.47,2.64E-04,302.47,-0.58701,302.47,1.023,302.47,0.033847,302.47,-0.001739,302.47,-0.0022847,302.47,-8.25E-05,302.47,0.22492,302.47,0.80382
304.06,28.341,304.06,1.6818,304.06,0.50331,304.06,-0.55792,304.06,-0.018067,304.06,0.00039475,304.06,-0.57286,304.06,1.024,304.06,0.033317,304.06,-0.0023137,304.06,-1.62E-03,304.06,0.0015654,304.06,0.18963,304.06,0.82239
305.65,28.671,305.65,1.6568,305.65,0.53877,305.65,-0.54787,305.65,-0.017261,305.65,2.25E-04,305.65,-0.56378,305.65,1.0248,305.65,0.03365,305.65,-0.0020046,305.65,-1.34E-03,305.65,0.0022663,305.65,0.15393,305.65,0.83571
307.24,28.94,307.24,1.4904,307.24,0.52002,307.24,-0.53926,307.24,-0.01517,307.24,-2.93E-05,307.24,-0.55629,307.24,1.025,307.24,0.030968,307.24,-0.0019034,307.24,-1.49E-03,307.24,0.0037814,307.24,0.11764,307.24,0.84582
308.83,29.221,308.83,1.5036,308.83,0.51011,308.83,-0.5315,308.83,-0.015382,308.83,6.14E-04,308.83,-0.54421,308.83,1.0239,308.83,0.030925,308.83,-0.0021175,308.83,0.00026224,308.83,0.0039773,308.83,0.082414,308.83,0.85691
310.42,29.432,310.42,1.4914,310.42,0.53054,310.42,-0.52456,310.42,-0.01496,310.42,3.93E-04,310.42,-0.53796,310.42,1.0236,310.42,0.031079,310.42,-0.0020771,310.42,-0.00026056,310.42,0.0054931,310.42,0.048953,310.42,0.86108
312.01,29.633,312.01,1.2477,312.01,0.44018,312.01,-0.51852,312.01,-0.012721,312.01,0.00056945,312.01,-0.53363,312.01,1.0245,312.01,0.02602,312.01,-1.72E-03,312.01,0.00056636,312.01,0.005846,312.01,0.013702,312.01,0.86566
313.6,29.826,313.6,1.3094,313.6,0.49403,313.6,-0.51253,313.6,-0.012696,313.6,0.00066652,313.6,-0.524,313.6,1.0219,313.6,0.027633,313.6,-0.0016069,313.6,0.00086831,313.6,0.0076661,313.6,-0.019592,313.6,0.86889
315.18,29.919,315.18,1.374,315.18,0.51241,315.18,-0.50936,315.18,-0.013433,315.18,2.33E-04,315.18,-0.51927,315.18,1.0228,315.18,0.028738,315.18,-0.0019926,315.18,0.00088911,315.18,0.0094685,315.18,-0.053559,315.18,0.86857
316.77,30.028,316.77,1.1481,316.77,0.45092,316.77,-0.50593,316.77,-0.01108,316.77,2.69E-04,316.77,-0.51808,316.77,1.0234,316.77,0.02443,316.77,-0.0021225,316.77,0.0013217,316.77,0.0090547,316.77,-0.085645,316.77,0.86628
318.36,30.15,318.36,1.0792,318.36,0.43484,318.36,-0.50206,318.36,-0.010099,318.36,4.72E-04,318.36,-0.51291,318.36,1.0217,318.36,0.022925,318.36,-0.0021091,318.36,0.0018459,318.36,0.0093983,318.36,-0.11741,318.36,0.8658
319.95,30.249,319.95,1.2557,319.95,0.48995,319.95,-0.49981,319.95,-0.011926,319.95,0.00034347,319.95,-0.50679,319.95,1.0221,319.95,0.026247,319.95,-0.0020318,319.95,0.0015571,319.95,0.012256,319.95,-0.14811,319.95,0.86434
321.54,30.267,321.54,1.1007,321.54,0.44239,321.54,-0.49903,321.54,-0.010319,321.54,0.001048,321.54,-0.50729,321.54,1.0237,321.54,0.023404,321.54,-0.002546,321.54,0.0035741,321.54,0.010248,321.54,-0.17902,321.54,0.85657
323.13,30.31,323.13,0.87686,323.13,0.37152,323.13,-0.49731,323.13,-0.0080427,323.13,5.56E-04,323.13,-0.50747,323.13,1.021,323.13,0.018667,323.13,-0.0026999,323.13,0.0031272,323.13,0.010131,323.13,-0.20857,323.13,0.85047
324.72,30.372,324.72,1.0315,324.72,0.44743,324.72,-0.49612,324.72,-0.0091528,324.72,0.00026275,324.72,-0.50217,324.72,1.0212,324.72,0.021947,324.72,-0.002546,324.72,0.0021733,324.72,0.012676,324.72,-0.23718,324.72,0.84655
326.31,30.395,326.31,1.1186,326.31,0.47183,326.31,-0.49579,326.31,-0.010036,326.31,0.00081456,326.31,-0.50087,326.31,1.023,326.31,0.023682,326.31,-0.0019817,326.31,0.0041794,326.31,0.01323,326.31,-0.26627,326.31,0.83745
327.9,30.375,327.9,0.83226,327.9,0.35688,327.9,-0.49613,327.9,-0.0074325,327.9,0.00049562,327.9,-0.50393,327.9,1.023,327.9,0.017315,327.9,-1.99E-03,327.9,0.0046707,327.9,0.012029,327.9,-0.29375,327.9,0.82665
329.49,30.416,329.49,0.77096,329.49,0.3569,329.49,-0.49488,329.49,-0.0064389,329.49,0.00094316,329.49,-0.50226,329.49,1.0212,329.49,0.016518,329.49,-0.0023741,329.49,0.0037958,329.49,0.011192,329.49,-0.31952,329.49,0.81947
331.08,30.421,331.08,1.0277,331.08,0.44255,331.08,-0.4953,331.08,-0.0089943,331.08,0.001216,331.08,-0.49939,331.08,1.0211,331.08,0.021451,331.08,-0.002473,331.08,0.0039584,331.08,0.014415,331.08,-0.34654,331.08,0.81042
332.67,30.366,332.67,0.98085,332.67,0.42318,332.67,-0.49725,332.67,-0.0087042,332.67,0.00075386,332.67,-0.49987,332.67,1.0236,332.67,0.020785,332.67,-0.002037,332.67,0.0055059,332.67,0.013481,332.67,-0.37342,332.67,0.79555
334.26,30.349,334.26,0.60996,334.26,0.30821,334.26,-0.49698,334.26,-0.0047405,334.26,0.00036214,334.26,-0.50361,334.26,1.0207,334.26,0.012587,334.26,-0.0022375,334.26,0.0052896,334.26,0.012053,334.26,-0.39773,334.26,0.78111
335.85,30.337,335.85,0.65654,335.85,0.33338,335.85,-0.49675,335.85,-0.0048134,335.85,0.00092672,335.85,-0.50245,335.85,1.0179,335.85,0.013632,335.85,-0.0025366,335.85,0.0037175,335.85,0.012791,335.85,-0.42136,335.85,0.77079
337.44,30.304,337.44,0.97723,337.44,0.42336,337.44,-0.49905,337.44,-0.0084797,337.44,0.0010071,337.44,-0.50096,337.44,1.0201,337.44,0.020199,337.44,-0.0027444,337.44,0.0036601,337.44,0.01572,337.44,-0.44821,337.44,0.75719
339.03,30.236,339.03,0.85359,339.03,0.3887,339.03,-0.5019,339.03,-0.0071806,339.03,0.0011462,339.03,-0.5033,339.03,1.0234,339.03,0.017874,339.03,-2.25E-03,339.03,0.0064574,339.03,0.01436,339.03,-0.47361,339.03,0.73863
340.62,30.198,340.62,0.47487,340.62,0.26399,340.62,-0.50243,340.62,-0.0030283,340.62,0.001126,340.62,-0.5076,340.62,1.0212,340.62,0.0097401,340.62,-2.46E-03,340.62,0.0068358,340.62,0.010931,340.62,-0.49733,340.62,0.72226
342.21,30.184,342.21,0.50521,342.21,0.26601,342.21,-0.50195,342.21,-0.0033844,342.21,0.0011748,342.21,-0.50736,342.21,1.0179,342.21,0.010278,342.21,-0.0021013,342.21,0.0037496,342.21,0.011034,342.21,-0.51955,342.21,0.7067
343.8,30.105,343.8,0.88012,343.8,0.40045,343.8,-0.50573,343.8,-0.0072585,343.8,0.0010092,343.8,-0.50621,343.8,1.0207,343.8,0.018331,343.8,-2.08E-03,343.8,0.0033724,343.8,0.015651,343.8,-0.54469,343.8,0.68831
345.39,30.017,345.39,0.83206,345.39,0.37446,345.39,-0.50956,345.39,-0.0068628,345.39,0.0015962,345.39,-0.50875,345.39,1.0243,345.39,0.016996,345.39,-0.0024348,345.39,0.0064706,345.39,0.015721,345.39,-0.56977,345.39,0.66595
346.98,29.949,346.98,0.41793,346.98,0.24205,346.98,-0.51073,346.98,-0.0025302,346.98,0.00094285,346.98,-0.51365,346.98,1.022,346.98,0.0085699,346.98,-2.17E-03,346.98,0.0072986,346.98,0.010479,346.98,-0.59222,346.98,0.64293
348.57,29.878,348.57,0.35119,348.57,0.19044,348.57,-0.51132,348.57,-0.0019338,348.57,0.0013902,348.57,-0.51674,348.57,1.0172,348.57,0.0063071,348.57,-0.0022744,348.57,0.0046604,348.57,0.0092656,348.57,-0.61164,348.57,0.62155
350.16,29.766,350.16,0.70753,350.16,0.34493,350.16,-0.51562,350.16,-5.39E-03,350.16,0.0011331,350.16,-0.51719,350.16,1.0189,350.16,0.014672,350.16,-2.01E-03,350.16,0.0020971,350.16,0.014455,350.16,-0.63484,350.16,0.59751
351.75,29.607,351.75,0.86841,351.75,0.39388,351.75,-0.52289,351.75,-0.0072017,351.75,0.0010979,351.75,-0.52025,351.75,1.0242,351.75,0.01792,351.75,-0.0021385,351.75,0.0044671,351.75,0.017123,351.75,-0.66039,351.75,0.56919
353.34,29.471,353.34,0.4723,353.34,0.24918,353.34,-0.52673,353.34,-0.0030667,353.34,0.0016474,353.34,-0.52705,353.34,1.0237,353.34,0.0092825,353.34,-0.0025307,353.34,0.0074164,353.34,0.011403,353.34,-0.68135,353.34,0.53853
354.93,29.328,354.93,0.20637,354.93,0.15347,354.93,-0.52921,354.93,0.00014102,354.93,0.0015437,354.93,-0.53381,354.93,1.0196,354.93,0.0031017,354.93,-2.56E-03,354.93,0.0053187,354.93,0.0071122,354.93,-0.69795,354.93,0.50866
356.52,29.14,356.52,0.42831,356.52,0.24625,356.52,-0.53412,356.52,-0.0023619,356.52,0.0012922,356.52,-0.53782,356.52,1.0175,356.52,0.0084467,356.52,-0.0022929,356.52,0.00091708,356.52,0.01125,356.52,-0.71601,356.52,0.4764
358.11,28.895,358.11,0.83258,358.11,0.34262,358.11,-0.54447,358.11,-0.0071689,358.11,0.0017699,358.11,-0.54224,358.11,1.0235,358.11,0.016247,358.11,-0.0020765,358.11,0.0016007,358.11,0.01638,358.11,-0.73798,358.11,0.44065
359.7,28.622,359.7,0.68216,359.7,0.29919,359.7,-0.55436,359.7,-0.0056232,359.7,0.001546,359.7,-0.55087,359.7,1.0268,359.7,0.013481,359.7,-0.0022441,359.7,0.0053559,359.7,0.014319,359.7,-0.75723,359.7,0.40072
361.29,28.31,361.29,0.23962,361.29,0.13127,361.29,-0.56199,361.29,-0.00094435,361.29,0.001728,361.29,-0.56277,361.29,1.0235,361.29,0.0037059,361.29,-0.0020441,361.29,0.0071406,361.29,0.0066069,361.29,-0.76821,361.29,0.35947
362.88,27.929,362.88,0.14711,362.88,0.1056,362.88,-0.57091,362.88,0.00075174,362.88,0.0017346,362.88,-0.5747,362.88,1.019,362.88,0.0013183,362.88,-0.0017821,362.88,0.0030443,362.88,0.004801,362.88,-0.77601,362.88,0.31701
364.48,27.47,364.48,0.49648,364.48,0.22952,364.48,-0.5847,364.48,-3.56E-03,364.48,0.0019526,364.48,-0.58727,364.48,1.0194,364.48,0.0093614,364.48,-0.0023053,364.48,-0.00019378,364.48,0.010808,364.48,-0.78371,364.48,0.27217
366.07,26.912,366.07,0.87715,366.07,0.29195,366.07,-0.60485,366.07,-0.0082328,366.07,0.0021053,366.07,-0.60143,366.07,1.0265,366.07,0.015284,366.07,-0.0016907,366.07,0.0026229,366.07,0.01573,366.07,-0.79176,366.07,0.2253
367.66,26.299,367.66,0.6103,367.66,0.24867,367.66,-0.62364,367.66,-0.0049654,367.66,0.0022301,367.66,-0.61828,367.66,1.0292,367.66,0.011211,367.66,-0.0020595,367.66,0.0060485,367.66,0.01197,367.66,-0.79203,367.66,0.1769
369.25,25.624,369.25,0.1432,369.25,0.095162,369.25,-0.64052,369.25,0.00089884,369.25,0.0020576,369.25,-0.64105,369.25,1.0256,369.25,0.0010444,369.25,-0.0017304,369.25,0.0075581,369.25,0.0036763,369.25,-0.78331,369.25,0.13184
370.84,24.929,370.84,0.2709,370.84,0.042092,370.84,-0.65886,370.84,0.0034382,370.84,0.0024612,370.84,-0.66418,370.84,1.025,370.84,-0.0037046,370.84,-0.0018627,370.84,0.0045654,370.84,0.00091912,370.84,-0.77181,370.84,0.091328
372.43,24.176,372.43,0.25631,372.43,0.10961,372.43,-0.68646,372.43,-1.07E-03,372.43,0.0023568,372.43,-0.692,372.43,1.0373,372.43,0.0036949,372.43,-0.0028775,372.43,-0.0011647,372.43,0.0042735,372.43,-0.76548,372.43,0.04937
374.02,23.181,374.02,1.0697,374.02,0.25591,374.02,-0.7187,374.02,-0.010842,374.02,0.0020784,374.02,-0.71519,374.02,1.0454,374.02,0.016662,374.02,-0.001674,374.02,0.002361,374.02,0.014254,374.02,-0.74966,374.02,-0.0038518
375.61,22.334,375.61,0.90403,375.61,0.23479,375.61,-0.73492,375.61,-0.0083992,375.61,0.0021603,375.61,-0.72919,375.61,1.0374,375.61,0.013877,375.61,-0.0019822,375.61,4.16E-03,375.61,0.012104,375.61,-0.72091,375.61,-0.040343
377.2,21.599,377.2,0.21488,377.2,0.11849,377.2,-0.74812,377.2,-0.00010787,377.2,0.0026075,377.2,-0.74819,377.2,1.0305,377.2,0.0021406,377.2,-0.0019061,377.2,0.0051002,377.2,0.0046332,377.2,-0.6942,377.2,-0.071456
378.79,20.776,378.79,0.32616,378.79,0.077708,378.79,-0.76542,378.79,0.0038991,378.79,0.0025444,378.79,-0.77108,378.79,1.0275,378.79,-0.0029767,378.79,-0.0017493,378.79,0.0019173,378.79,0.0013877,378.79,-0.66574,378.79,-0.10278
380.38,19.974,380.38,0.24932,380.38,0.093206,380.38,-0.7819,380.38,-0.00056098,380.38,0.0027244,380.38,-0.78796,380.38,1.0252,380.38,0.001769,380.38,-0.0022808,380.38,-0.0015436,380.38,3.81E-03,380.38,-0.6359,380.38,-0.13339
381.97,19.097,381.97,0.90957,381.97,0.16546,381.97,-0.80696,381.97,-0.0082008,381.97,0.0029012,381.97,-0.808,381.97,1.0331,381.97,0.011079,381.97,-0.0021527,381.97,-0.0014364,381.97,0.0086205,381.97,-0.60825,381.97,-0.16069
383.56,18.333,383.56,0.93835,383.56,0.17901,383.56,-0.82791,383.56,-0.0081818,383.56,0.0027791,383.56,-0.82441,383.56,1.0402,383.56,0.011653,383.56,-0.002032,383.56,-0.0013766,383.56,0.0084598,383.56,-0.5828,383.56,-0.17937
385.15,17.596,385.15,0.32949,385.15,0.082669,385.15,-0.84176,385.15,-0.002398,385.15,0.0024183,385.15,-0.83895,385.15,1.0399,385.15,0.0031791,385.15,-0.001575,385.15,0.00045501,385.15,0.0031974,385.15,-0.55175,385.15,-0.19603
386.74,16.791,386.74,0.49564,386.74,0.034207,386.74,-0.85366,386.74,0.0034682,386.74,0.0025363,386.74,-0.8574,386.74,1.0364,386.74,-0.0045762,386.74,-0.002408,386.74,0.0015869,386.74,-0.0025249,386.74,-0.51419,386.74,-0.21756
388.34,15.971,388.34,0.47108,388.34,0.048433,388.34,-0.86407,388.34,0.0033088,388.34,0.0028561,388.34,-0.87318,388.34,1.0302,388.34,-0.0036302,388.34,-0.0021008,388.34,-0.00044483,388.34,-0.00074232,388.34,-0.47388,388.34,-0.2379
389.93,15.16,389.93,0.56175,389.93,0.072291,389.93,-0.88146,389.93,-0.0042113,389.93,0.0030488,389.93,-0.88831,389.93,1.0343,389.93,0.0045562,389.93,-0.002304,389.93,-0.0028592,389.93,0.0024866,389.93,-0.43724,389.93,-0.25608
391.52,14.32,391.52,1.3006,391.52,0.10125,391.52,-0.90392,391.52,-0.010515,391.52,0.0030338,391.52,-0.90277,391.52,1.0449,391.52,0.011612,391.52,-0.0022488,391.52,-0.0035642,391.52,0.0049032,391.52,-0.40113,391.52,-0.27186
393.11,13.555,393.11,1.1105,393.11,0.072858,393.11,-0.92099,393.11,-0.0086694,393.11,0.0033946,393.11,-0.9168,393.11,1.0507,393.11,0.0093899,393.11,-0.0023192,393.11,-0.0019504,393.11,2.14E-03,393.11,-0.36386,393.11,-0.2852
394.7,12.852,394.7,0.38234,394.7,0.070585,394.7,-0.92717,394.7,1.87E-04,394.7,0.0029496,394.7,-0.92856,394.7,1.0456,394.7,-0.0011256,394.7,-0.0021745,394.7,-0.0022899,394.7,-0.0015023,394.7,-0.32239,394.7,-0.2957
396.29,12.234,396.29,1.1298,396.29,0.10627,396.29,-0.93368,396.29,0.00666,396.29,0.0023741,396.29,-0.94224,396.29,1.0432,396.29,-0.0089724,396.29,-0.0027972,396.29,-0.0018976,396.29,-0.0047878,396.29,-0.27997,396.29,-0.30787
397.88,11.686,397.88,1.0069,397.88,0.10871,397.88,-0.93759,397.88,0.0054481,397.88,0.0029621,397.88,-0.95189,397.88,1.0387,397.88,-0.0069582,397.88,-0.0021014,397.88,-0.0039672,397.88,-0.0032574,397.88,-0.23912,397.88,-0.31653
399.47,11.059,399.47,0.58991,399.47,0.078194,399.47,-0.95201,399.47,-0.0026121,399.47,0.003324,399.47,-0.96321,399.47,1.0464,399.47,0.001699,399.47,-0.0026049,399.47,-0.0052671,399.47,-0.0016458,399.47,-0.19643,399.47,-0.32363
401.06,10.467,401.06,1.4772,401.06,0.036807,401.06,-0.96675,401.06,-0.0089366,401.06,0.0036849,401.06,-0.9704,401.06,1.0549,401.06,0.0089674,401.06,-0.0031718,401.06,-0.0046826,401.06,-0.0017054,401.06,-0.15269,401.06,-0.32771
